loan_type,employment_status,monthly_income,cibil_score,existing_emis_monthly,debt_to_income_ratio,property_ownership_status,applicant_age,loan_amount_requested
0,5,88300,692,5400,0.0612,0,23,709000
0,3,10000,779,1300,0.13,2,41,657000
1,5,59600,761,3900,0.0654,0,54,366000
4,2,55000,691,5200,0.0944999999999999,1,28,873000
0,3,83400,711,1700,0.0204,2,63,907000
4,3,91100,668,3400,0.034,1,58,395000
2,5,34300,699,1900,0.0554,1,24,601000
4,0,39900,690,6300,0.1654,0,31,357000
2,2,13700,781,4600,0.3358,0,63,571000
3,3,48000,617,1400,0.0292,1,28,591000
1,5,19900,781,4600,0.2312,1,27,273000
4,5,68600,776,4700,0.0684999999999999,0,54,417000
2,1,44000,687,500,0.0113999999999999,1,29,478000
1,4,56100,645,300,0.0053,2,62,601000
2,0,69100,710,6300,0.1013,2,29,340000
4,2,36100,733,4100,0.1135999999999999,2,44,419000
3,1,79800,692,3400,0.0426,1,44,433000
1,4,66500,707,3900,0.0586,2,32,868000
1,0,66900,692,1400,0.0209,1,29,798000
3,5,46500,664,2800,0.0602,2,63,319000
4,5,42700,699,0,0.0,2,43,737000
1,1,10000,654,3900,0.39,2,42,874000
0,2,41100,702,5500,0.1338,0,23,904000
3,4,41600,667,3600,0.0865,1,37,359000
4,1,70800,707,3400,0.048,2,44,400000
0,2,16700,617,1400,0.0838,2,32,447000
2,4,44200,652,2800,0.0633,0,50,347000
2,5,10000,709,2200,0.22,2,44,402000
4,0,66000,781,3000,0.0455,1,50,875000
3,0,23000,671,5200,0.2261,2,39,815000
2,5,34300,670,2800,0.0816,0,50,232000
1,5,29900,725,0,0.0,2,37,204000
3,5,48800,714,0,0.0,1,23,550000
3,4,59700,756,0,0.0,1,23,622000
2,4,58100,781,6200,0.1067,0,29,443000
0,5,68600,688,4500,0.0655999999999999,1,25,464000
0,1,81500,617,6300,0.081,2,61,934000
4,1,41800,630,800,0.0191,1,38,127000
3,4,35400,617,3400,0.096,0,54,165000
2,0,74300,668,2600,0.035,2,45,100000
4,2,52300,733,1300,0.0249,1,25,761000
1,4,57500,702,1400,0.0243,1,25,813000
3,1,78200,646,1700,0.0217,0,43,669000
3,2,54500,721,2900,0.0532,0,35,974000
2,2,66900,761,1500,0.0224,2,26,685000
4,3,71300,675,1900,0.0266,0,41,405000
3,3,11700,780,6100,0.5214,2,57,914000
2,4,19300,653,4000,0.2073,2,63,682000
4,5,59000,711,4900,0.0831,0,32,516000
1,3,14100,690,6300,0.5177,1,47,738000
1,4,17500,640,1400,0.08,1,39,462000
2,0,36200,728,5700,0.1575,2,30,100000
4,1,59000,734,1900,0.0322,2,41,438000
2,2,51500,650,4400,0.0853999999999999,1,23,312000
2,2,86600,708,5500,0.0635,0,59,148000
0,1,10000,655,100,0.01,0,53,879000
0,3,35600,701,2400,0.0674,0,24,456000
0,1,10100,722,5700,0.5644,0,25,636000
0,1,26900,684,4700,0.1747,1,58,379000
3,5,43200,668,1800,0.0417,2,31,466000
2,5,53400,673,1800,0.0337,2,29,187000
0,5,28800,744,1600,0.0556,2,63,496000
4,5,41600,676,2100,0.0504999999999999,1,34,733000
2,5,63500,772,900,0.0141999999999999,2,63,366000
2,1,76100,650,5400,0.071,0,49,100000
4,1,58200,772,6300,0.1186,1,47,639000
0,0,21700,692,2100,0.0968,1,45,515000
2,2,59500,757,1400,0.0235,0,48,340000
0,3,10000,751,4800,0.48,0,43,567000
0,2,49500,761,3400,0.0687,1,39,233000
0,1,49400,644,0,0.0,0,27,100000
4,4,19500,642,2300,0.1178999999999999,2,51,100000
3,1,64100,716,800,0.0125,2,51,292000
3,0,59700,745,3000,0.0503,1,35,939000
2,3,50700,664,6300,0.1361,0,23,141000
2,3,44900,707,0,0.0,2,58,604000
0,5,89100,681,6300,0.0797,2,55,100000
4,2,67100,777,2600,0.0387,2,40,304000
4,3,37400,707,4200,0.1123,2,35,155000
2,5,76800,709,1900,0.0247,2,30,135000
4,0,56100,692,5200,0.0926999999999999,2,26,307000
4,1,63200,745,0,0.0,1,61,646000
4,2,31700,713,1400,0.0441999999999999,0,37,276000
1,2,43600,712,0,0.0,0,40,647000
3,4,46200,679,3800,0.0823,2,26,390000
3,0,10200,704,3500,0.3431,0,63,770000
4,1,62300,781,1200,0.0192999999999999,0,32,604000
1,2,33200,681,3000,0.0904,1,62,835000
1,1,17500,617,2500,0.1429,1,57,100000
1,1,53900,668,6300,0.1429,0,34,958000
1,4,31400,650,2100,0.0669,2,63,670000
4,5,86900,674,3600,0.0414,1,61,100000
4,2,69800,749,3900,0.0559,2,63,787000
3,0,74200,753,4300,0.0579999999999999,2,63,436000
1,1,45000,751,4700,0.1043999999999999,1,23,291000
3,2,29800,641,6300,0.2314999999999999,1,25,167000
3,4,39700,781,5300,0.1335,2,26,683000
4,3,53500,726,2700,0.0504999999999999,1,53,624000
4,0,60100,754,3600,0.0599,2,28,995000
0,5,86500,695,5400,0.0624,0,54,186000
4,5,49800,674,1600,0.0321,1,23,506000
1,5,56000,736,4000,0.0713999999999999,0,60,485000
2,1,46800,753,5800,0.1239,0,29,188000
0,4,24900,744,4900,0.1968,0,62,641000
1,0,31700,685,2100,0.0662,0,23,423000
1,2,47400,754,400,0.0084,0,28,400000
2,1,34400,655,2400,0.0698,1,60,799000
3,3,56400,764,1500,0.0266,1,26,720000
4,1,39400,648,4900,0.1244,2,33,827000
2,2,62700,714,2500,0.0399,2,31,611000
2,1,29100,617,1700,0.0584,1,44,100000
3,0,38300,663,1500,0.0392,1,42,516000
1,3,47600,703,3400,0.0713999999999999,0,49,867000
1,2,25800,683,1300,0.0504,1,51,100000
0,0,11000,647,5300,0.4818,1,35,335000
2,3,34900,715,3400,0.0974,1,31,459000
3,4,77200,751,3200,0.0415,2,60,339000
2,0,60800,743,800,0.0132,2,37,614000
4,4,22600,699,6300,0.292,0,43,551000
1,0,91100,708,1500,0.0136,0,60,726000
0,5,22700,688,2600,0.1144999999999999,2,52,929000
4,4,65900,645,3600,0.0546,2,24,800000
2,5,16800,737,1000,0.0595,2,26,319000
1,4,59700,772,2600,0.0436,1,23,678000
4,1,52000,627,4900,0.0942,0,39,306000
2,2,24000,752,2800,0.1167,1,25,812000
2,5,52000,754,2600,0.05,2,45,539000
4,0,65500,728,4700,0.0718,2,53,100000
2,4,51300,777,0,0.0,2,63,161000
1,2,47400,752,0,0.0,2,51,544000
4,3,67500,617,5900,0.0874,0,57,195000
3,2,13900,759,6300,0.5036,1,60,100000
4,2,69800,617,4300,0.0616,0,63,499000
2,0,53400,680,3200,0.0599,2,52,384000
3,4,10000,617,500,0.05,2,59,624000
1,2,56000,670,4600,0.0821,1,63,766000
4,3,72000,715,0,0.0,2,51,712000
1,1,15500,726,1400,0.0902999999999999,2,50,635000
0,5,42100,740,2800,0.0665,1,26,249000
0,3,41300,723,6200,0.1501,0,23,217000
3,5,44300,686,0,0.0,2,61,524000
4,2,88100,700,100,0.0011,0,44,444000
2,0,37000,758,5300,0.1432,0,24,995000
0,5,68200,723,3100,0.0455,1,38,675000
2,5,64000,703,1000,0.0156,1,51,467000
1,0,91100,660,1400,0.0138,2,41,526000
2,0,38300,715,0,0.0,0,43,168000
2,5,77800,740,5200,0.0668,2,34,749000
0,3,47000,663,2800,0.0596,2,23,821000
3,2,79800,781,3900,0.0489,1,33,494000
2,3,77800,657,3700,0.0475999999999999,2,30,383000
4,4,67100,725,3300,0.0492,2,34,170000
1,2,33100,628,3300,0.0997,1,34,665000
1,4,89300,693,4400,0.0493,0,30,451000
4,5,38600,662,400,0.0104,0,62,130000
1,1,91100,706,2000,0.0187999999999999,0,25,100000
4,5,55600,617,1900,0.0342,2,46,229000
2,4,25600,777,4500,0.1757999999999999,1,41,189000
2,1,47000,767,4600,0.0978999999999999,2,46,100000
4,1,74800,716,2000,0.0266999999999999,2,38,220000
3,2,67200,755,2000,0.0298,1,62,100000
0,2,64700,718,6300,0.1267,0,55,607000
2,3,41300,634,3200,0.0775,1,36,214000
4,3,32800,697,0,0.0,2,30,720000
0,3,67900,707,5500,0.081,0,48,100000
1,1,65700,642,2400,0.0365,0,26,593000
3,0,55900,781,2600,0.0465,1,24,780000
2,5,52100,781,6300,0.1363,0,50,714000
2,5,71000,670,1500,0.0210999999999999,0,23,123000
0,5,91100,617,4000,0.0414,0,34,260000
3,2,47600,710,3900,0.0819,0,35,486000
4,3,56500,648,4900,0.0867,2,48,562000
0,0,31900,665,6300,0.2069,1,34,346000
1,2,16100,669,1700,0.1056,0,53,483000
3,2,72000,758,4100,0.0569,2,45,520000
0,4,45100,617,4200,0.0931,2,27,357000
3,4,31200,679,3800,0.1217999999999999,1,23,215000
4,1,35800,744,5300,0.148,2,34,358000
2,2,66200,682,2600,0.0393,2,25,647000
0,3,32300,712,3600,0.1115,1,63,750000
2,0,80400,723,2100,0.0260999999999999,2,27,481000
4,5,81200,675,5300,0.0653,2,60,100000
4,1,62300,617,2500,0.0401,1,30,995000
0,3,70500,746,1700,0.0241,1,37,323000
4,0,36800,713,4900,0.1332,0,32,677000
1,4,51400,645,3500,0.0681,0,24,250000
4,5,90800,722,6300,0.0694,1,42,747000
1,0,25800,642,0,0.0,2,61,585000
0,3,35500,617,2900,0.0817,0,49,642000
3,5,67400,690,100,0.0015,2,38,462000
2,4,52800,755,2500,0.0473,1,45,645000
4,5,46900,652,2700,0.0576,1,40,925000
4,4,69800,617,0,0.0,1,57,799000
1,0,43200,665,5000,0.1157,1,29,366000
0,3,41600,686,0,0.0,1,49,542000
1,4,34600,687,2300,0.0665,1,61,650000
2,2,91100,655,0,0.0,2,33,100000
4,5,61200,685,2300,0.0375999999999999,2,39,459000
3,1,38200,781,3600,0.0942,2,50,971000
0,5,86100,770,2500,0.0289999999999999,2,44,433000
4,3,65400,757,6100,0.0933,0,57,668000
2,2,10000,648,1000,0.1,1,38,461000
4,3,81800,649,2500,0.0306,2,40,632000
2,2,38800,650,4700,0.1211,0,34,896000
1,3,77100,728,6200,0.0803999999999999,2,61,612000
2,2,46900,625,4700,0.1002,0,58,402000
3,1,63800,669,3900,0.0611,2,54,519000
2,3,52400,638,1100,0.021,0,63,329000
2,0,58000,628,3400,0.0586,2,23,574000
2,1,57700,646,600,0.0104,1,40,910000
1,3,25500,678,2900,0.1137,1,63,350000
4,1,18700,696,2300,0.123,1,62,365000
3,1,62400,617,3700,0.0593,0,37,308000
4,5,71300,781,2500,0.0351,1,57,617000
4,3,54900,716,6000,0.1093,0,55,525000
2,0,44400,781,4200,0.0946,1,50,575000
3,4,44100,657,2100,0.0475999999999999,2,63,387000
1,5,88900,723,5100,0.0574,2,62,572000
2,3,42400,634,4600,0.1085,2,58,570000
0,5,62000,650,6300,0.1048,1,23,509000
3,4,30100,717,4800,0.1595,0,39,100000
0,2,27000,649,3400,0.1259,2,52,995000
4,3,43000,717,3900,0.0907,0,54,564000
0,5,55600,691,0,0.0,0,46,350000
1,1,32300,677,3200,0.0991,2,23,448000
2,1,81400,728,4600,0.0565,1,56,761000
4,4,72000,761,2300,0.0319,1,46,728000
4,0,25100,693,2800,0.1116,2,62,924000
0,2,39700,646,500,0.0126,1,54,861000
4,1,33300,733,5700,0.1712,0,42,598000
4,0,32100,658,400,0.0125,0,24,245000
1,1,41500,709,5200,0.1253,2,54,100000
1,3,19200,632,5000,0.2603999999999999,2,36,559000
1,5,40500,617,0,0.0,2,31,490000
3,1,54700,715,5300,0.0969,2,47,499000
1,2,86700,754,5700,0.0657,1,35,262000
4,4,36400,692,3400,0.0934,1,42,100000
1,2,22600,692,900,0.0398,2,62,608000
3,5,25900,722,4100,0.1583,0,48,493000
1,5,36500,617,0,0.0,1,59,200000
4,0,42900,717,3800,0.0886,2,52,728000
1,3,18200,624,5000,0.2747,0,33,995000
4,4,70500,734,6300,0.0965,2,45,529000
0,4,52300,634,3600,0.0688,2,59,414000
1,1,28100,740,500,0.0178,1,23,511000
2,5,71400,647,0,0.0,1,29,478000
3,2,91100,701,2700,0.0277,1,47,829000
2,2,23800,732,4900,0.2059,2,46,790000
1,4,63500,647,5000,0.0787,2,47,258000
4,3,52700,732,2400,0.0455,1,58,219000
2,1,50000,674,400,0.008,2,47,424000
3,3,63500,764,2200,0.0346,1,59,374000
1,4,84300,679,5900,0.07,1,33,588000
4,3,64600,705,0,0.0,0,52,370000
2,2,91100,704,4100,0.0429,0,52,100000
2,5,62300,617,3600,0.0578,0,49,405000
1,1,46600,690,2300,0.0494,0,49,995000
3,0,85100,781,1400,0.0165,2,46,642000
0,3,27000,644,0,0.0,2,23,325000
1,4,69400,727,3800,0.0548,1,23,395000
1,1,42400,640,5400,0.1274,1,61,440000
4,4,22900,705,3700,0.1616,2,60,597000
3,5,43400,706,2300,0.053,2,55,995000
0,4,87900,776,3900,0.0444,2,28,668000
4,1,64100,767,3700,0.0576999999999999,2,37,123000
4,4,48000,689,2100,0.0438,1,47,482000
0,2,10000,745,3800,0.38,1,23,603000
1,1,71600,674,6300,0.088,0,26,256000
4,1,31900,650,4300,0.1348,2,23,541000
3,5,91100,734,6300,0.0708,0,57,100000
3,2,26700,626,5800,0.2171999999999999,1,46,629000
3,5,51400,631,2000,0.0389,1,41,100000
3,1,13800,699,6300,0.4855,0,63,504000
2,0,61800,781,3300,0.0533999999999999,1,30,493000
4,4,53500,662,2000,0.0374,2,48,786000
2,1,49200,711,2800,0.0569,0,45,197000
3,3,34300,666,0,0.0,1,25,100000
2,5,39000,645,2400,0.0615,2,47,574000
2,2,21800,678,3800,0.1743,0,51,326000
3,0,59600,685,6300,0.1057,2,55,474000
2,5,32100,718,0,0.0,2,53,541000
3,4,26800,674,3100,0.1157,1,48,655000
4,5,85300,710,3300,0.0387,0,53,530000
0,4,24900,673,3500,0.1406,1,62,773000
1,2,76700,746,6300,0.0834,0,58,477000
3,1,19100,682,4100,0.2147,0,23,562000
2,5,14700,730,700,0.0475999999999999,0,35,546000
1,4,40600,642,4800,0.1182,2,60,214000
2,4,86000,729,4100,0.0476999999999999,2,41,318000
3,4,51200,781,3400,0.0664,0,56,552000
1,2,27800,718,3000,0.1079,1,31,576000
0,3,65200,661,1300,0.0199,2,29,222000
4,1,44600,763,2400,0.0538,1,59,362000
0,5,52900,674,3400,0.0643,2,23,903000
4,0,91100,736,4900,0.0467,2,41,864000
4,0,31200,709,1200,0.0385,2,51,826000
0,2,63100,660,4400,0.0697,0,63,428000
1,5,82200,703,3900,0.0474,0,27,675000
0,5,23600,706,800,0.0339,2,60,613000
2,2,44500,715,5600,0.1258,2,38,455000
1,0,20600,730,1000,0.0484999999999999,0,26,584000
4,5,53600,781,1300,0.0243,0,35,100000
2,4,64000,710,1600,0.025,1,52,456000
3,2,45300,720,0,0.0,1,56,100000
1,5,70500,620,3200,0.0454,2,31,712000
4,2,51100,709,5600,0.1096,1,42,366000
2,2,52700,692,1000,0.019,0,57,100000
0,5,58500,705,3200,0.0547,0,54,410000
0,4,53100,679,6300,0.1601,0,48,694000
4,0,34200,688,1700,0.0496999999999999,0,49,970000
0,3,45400,706,2900,0.0639,0,27,100000
3,1,44200,703,500,0.0113,0,57,877000
2,5,22200,649,2500,0.1125999999999999,1,23,100000
1,2,47200,617,4600,0.0975,1,39,612000
4,2,13800,671,2100,0.1522,1,28,553000
3,4,47500,731,6000,0.1263,0,57,987000
3,0,47300,617,3700,0.0782,0,32,741000
1,1,91100,653,0,0.0,1,55,423000
4,3,35500,704,3200,0.0901,2,49,750000
1,4,60200,687,5200,0.0864,1,49,252000
1,4,14500,659,1500,0.1033999999999999,0,54,553000
2,5,64300,617,1800,0.0279999999999999,1,44,844000
3,4,20500,658,3700,0.1805,1,23,524000
4,5,54100,715,1700,0.0314,2,29,913000
3,5,35500,709,800,0.0225,1,60,311000
2,0,60600,633,3900,0.0644,1,26,795000
4,5,59500,675,1600,0.0269,1,53,613000
0,2,37700,712,700,0.0186,0,40,415000
0,5,82200,687,500,0.0060999999999999,1,27,570000
1,0,67900,672,6300,0.1105,0,45,100000
2,0,67100,781,6300,0.0999,0,63,100000
4,5,45600,708,5700,0.125,1,53,942000
4,3,91100,735,2400,0.0177,1,59,474000
1,2,55100,781,1700,0.0308999999999999,0,59,264000
1,4,84800,698,4300,0.0507,0,41,418000
0,1,34500,745,5300,0.1536,0,23,995000
0,5,40000,761,2700,0.0675,2,53,661000
4,5,84800,723,4600,0.0542,1,60,345000
0,0,32500,675,4200,0.1292,2,63,630000
4,2,28400,703,5200,0.1830999999999999,1,59,100000
1,2,52100,738,800,0.0154,2,43,100000
1,1,47000,746,6000,0.1277,0,41,995000
2,2,77800,730,3400,0.0437,2,49,384000
4,5,91100,693,6300,0.0711,2,45,435000
3,3,75400,695,5400,0.0716,2,25,506000
2,5,49400,767,4400,0.0891,1,45,313000
1,3,91100,715,3100,0.0282,0,51,605000
1,2,32300,700,2300,0.0712,1,59,100000
0,3,71000,714,3800,0.0535,1,35,995000
0,2,82000,656,5200,0.0634,0,34,367000
1,4,62500,737,0,0.0,1,49,598000
0,5,65300,738,100,0.0015,0,23,757000
1,5,10000,763,6300,0.72,0,30,100000
4,0,47800,695,2800,0.0586,1,45,100000
1,2,35800,737,4700,0.1313,2,54,408000
4,0,41600,685,3700,0.0889,1,52,100000
3,4,28400,733,5500,0.1937,2,48,995000
3,4,52100,712,2900,0.0557,1,53,100000
2,5,58900,694,0,0.0,0,58,968000
4,4,22300,700,4400,0.1973,0,51,529000
0,0,35400,699,2500,0.0706,0,59,100000
0,4,36200,695,0,0.0,2,26,935000
4,5,36900,713,3400,0.0921,2,43,500000
3,0,60300,747,2500,0.0415,0,39,788000
1,2,36000,617,2200,0.0611,2,39,100000
0,4,64000,781,3400,0.0530999999999999,0,52,924000
0,1,58400,617,3400,0.0582,0,40,191000
4,4,39900,631,3700,0.0926999999999999,2,23,256000
1,4,57700,736,0,0.0,2,23,649000
0,4,47800,767,1900,0.0397,0,39,367000
4,5,52500,723,900,0.0171,0,23,277000
4,3,69600,781,2100,0.0302,0,62,409000
1,1,10000,710,100,0.01,0,63,655000
3,2,67800,684,2300,0.0339,1,51,100000
4,1,10000,758,2600,0.26,1,47,239000
4,3,10000,768,300,0.03,2,29,255000
3,3,83800,732,900,0.0107,2,24,693000
1,2,62700,733,1500,0.0239,2,23,912000
0,0,67300,713,2200,0.0327,0,50,995000
0,5,32700,617,4000,0.1223,2,48,500000
3,2,15900,726,3700,0.2327,2,56,318000
4,4,15500,636,1400,0.0902999999999999,2,32,971000
1,3,39500,695,4600,0.1165,1,24,544000
4,1,62700,694,1700,0.0271,0,42,302000
4,5,70500,737,1200,0.017,1,31,591000
0,5,78200,693,2300,0.0294,0,36,602000
1,1,25000,713,2700,0.108,0,35,669000
1,4,36100,639,5100,0.1413,2,29,237000
1,2,31900,779,4100,0.1285,2,55,628000
0,2,29300,707,1500,0.0512,0,45,993000
2,5,59300,677,700,0.0118,0,31,486000
0,5,48300,714,4500,0.0932,1,41,495000
0,4,83700,694,6300,0.0824,0,44,903000
3,4,43800,729,2100,0.0479,1,58,281000
0,5,17300,686,5500,0.3179,2,23,552000
0,5,91100,764,3000,0.0316,1,48,331000
0,1,46200,684,3200,0.0693,1,49,572000
3,3,54600,705,800,0.0147,0,30,917000
4,5,83100,716,4100,0.0493,1,46,574000
4,3,44000,644,4100,0.0932,1,62,442000
2,1,40200,759,1100,0.0274,2,39,716000
0,4,20200,617,1500,0.0742999999999999,0,47,581000
3,4,58700,781,900,0.0153,2,33,100000
1,1,59600,733,4200,0.0705,0,55,339000
3,1,76200,667,4200,0.0550999999999999,0,62,787000
4,2,33300,757,2200,0.0661,2,59,788000
1,2,66100,683,2200,0.0333,0,51,319000
3,1,73500,617,4300,0.0584999999999999,0,30,668000
1,5,51400,626,5000,0.0973,1,29,408000
4,5,28700,670,5900,0.2055999999999999,1,30,410000
3,1,43700,708,0,0.0,1,41,141000
3,0,91100,720,2100,0.0229,2,58,351000
0,5,37900,678,3100,0.0818,0,29,236000
2,3,40000,750,800,0.02,0,50,100000
2,5,29600,679,300,0.0101,1,48,670000
4,5,66500,742,0,0.0,1,34,233000
3,4,10000,714,3900,0.39,2,36,418000
0,0,59800,632,4300,0.0719,0,62,793000
1,3,38200,741,5100,0.1335,1,28,221000
2,4,27800,680,4200,0.1510999999999999,0,48,100000
3,5,10000,617,3500,0.35,0,38,643000
4,0,52100,751,1800,0.0345,1,27,995000
3,4,52500,682,5800,0.1105,0,60,666000
4,3,15900,753,2800,0.1761,1,29,100000
0,0,75800,689,2300,0.0302999999999999,2,30,995000
3,3,41000,732,5300,0.1293,2,60,333000
1,2,61800,668,2600,0.0421,1,61,566000
0,5,40900,677,5800,0.1418,2,41,216000
4,0,60100,725,3800,0.0632,0,61,198000
3,0,78500,687,4600,0.0586,1,36,995000
2,3,65900,687,3600,0.0546,0,32,288000
1,5,61100,760,3000,0.0491,1,63,589000
0,5,43900,701,6300,0.1481,2,53,446000
0,0,57600,766,5400,0.0938,2,40,653000
0,4,62300,683,0,0.0,2,25,417000
3,3,43200,680,3200,0.0741,2,51,156000
4,4,63100,728,4400,0.0697,0,46,428000
4,1,10000,695,1200,0.12,0,58,559000
1,0,12900,690,5200,0.4031,0,48,100000
3,5,56700,665,600,0.0106,2,29,496000
3,1,38000,712,1300,0.0342,2,36,670000
2,2,65700,617,3900,0.0594,2,31,764000
0,3,38400,670,3000,0.0781,1,63,483000
0,0,29500,694,6300,0.2169,0,41,821000
4,3,44900,648,5700,0.1268999999999999,0,30,273000
4,0,78000,642,3800,0.0487,0,28,174000
4,0,61700,679,3400,0.0550999999999999,1,42,573000
4,2,64500,703,1900,0.0295,2,55,741000
2,0,10000,698,6300,0.74,2,40,215000
3,2,61700,647,2500,0.0405,1,60,500000
4,1,73100,617,2500,0.0342,2,25,982000
3,3,10000,708,5500,0.55,0,30,448000
1,2,74400,657,6100,0.0819999999999999,2,38,778000
1,4,60000,703,5100,0.085,0,51,100000
2,4,47100,651,3700,0.0786,1,23,494000
0,2,16900,694,4500,0.2663,1,50,100000
1,5,25400,781,1000,0.0394,0,62,621000
3,5,10000,755,3200,0.32,0,30,309000
0,3,39100,693,1100,0.0281,1,50,913000
1,2,76200,699,2700,0.0354,0,60,434000
4,0,38800,662,1200,0.0308999999999999,1,40,535000
0,1,74300,755,3200,0.0431,2,30,627000
3,4,62600,752,0,0.0,2,58,398000
2,2,34300,716,6300,0.1953,0,45,369000
1,0,73000,649,1500,0.0204999999999999,0,34,510000
0,5,48100,749,5200,0.1081,0,63,100000
3,1,39600,709,2900,0.0732,1,51,636000
2,4,82000,781,0,0.0,2,27,893000
0,3,50100,680,1000,0.02,1,28,100000
2,4,42800,664,1300,0.0304,2,58,204000
3,4,85900,680,3500,0.0407,2,50,100000
0,2,59700,710,5300,0.0888,2,50,691000
2,3,58100,664,4200,0.0723,2,34,800000
4,0,36500,746,1000,0.0274,0,63,367000
2,1,66300,689,1500,0.0226,1,50,110000
0,1,41300,776,2600,0.063,0,60,481000
4,2,65600,666,6300,0.1189,1,44,654000
2,5,74600,617,6300,0.0925,1,46,759000
1,4,43000,744,3100,0.0721,0,23,466000
3,2,51600,695,0,0.0,1,50,721000
2,5,82600,738,4700,0.0569,2,47,696000
4,2,76200,781,5000,0.0655999999999999,0,59,283000
4,5,30400,679,1800,0.0592,0,41,226000
4,4,52000,693,5400,0.1038,0,37,995000
2,3,39500,717,3600,0.0911,2,39,307000
3,4,10000,655,4500,0.45,0,30,596000
0,0,66200,709,3100,0.0467999999999999,1,23,977000
3,1,91100,636,3900,0.0391,0,63,699000
4,5,45200,704,700,0.0155,2,49,664000
4,0,62800,673,4800,0.0764,2,32,995000
3,3,40600,781,6200,0.1527,0,49,100000
0,4,26300,641,0,0.0,0,30,386000
1,5,22800,678,4700,0.2061,1,33,539000
0,2,31400,635,1500,0.0478,0,28,100000
1,5,43800,780,1700,0.0388,0,63,251000
3,5,68600,697,3400,0.0496,2,36,100000
2,5,58000,669,2600,0.0448,0,34,231000
1,1,37600,726,1700,0.0452,1,63,525000
3,2,21100,723,5700,0.2701,2,43,232000
2,4,78400,617,4500,0.0574,2,42,396000
2,3,10000,655,6300,0.63,2,29,359000
0,3,52000,754,2400,0.0462,1,49,401000
1,5,25500,763,0,0.0,2,58,316000
4,4,74100,716,5300,0.0715,1,44,411000
3,1,71000,758,2400,0.0338,2,45,986000
0,3,43800,617,3000,0.0684999999999999,2,36,286000
3,0,44500,725,4000,0.0899,2,49,100000
1,4,91100,646,4800,0.0479,0,30,456000
3,2,73400,663,5800,0.079,0,43,374000
1,5,73500,702,2200,0.0299,2,26,273000
4,0,61800,738,6200,0.1003,2,50,485000
3,3,56600,656,2300,0.0406,2,30,564000
2,1,24900,686,400,0.0161,2,41,281000
3,4,89300,730,0,0.0,2,28,520000
1,2,18700,713,3600,0.1925,0,57,995000
1,3,54900,735,2400,0.0437,1,60,381000
3,2,44400,698,300,0.0068,0,31,890000
2,5,19900,690,0,0.0,0,27,495000
3,4,80700,738,4500,0.0558,0,36,241000
3,1,10400,720,3700,0.3558,2,54,994000
4,1,33300,698,2000,0.0601,0,42,314000
2,4,62000,759,2700,0.0435,0,31,721000
4,0,20700,724,6300,0.4203,2,23,369000
0,5,52600,752,1300,0.0247,0,29,138000
2,5,57200,646,1200,0.021,1,49,724000
1,2,63100,681,1200,0.019,2,39,729000
1,4,35300,730,6100,0.1728,1,59,925000
2,5,91100,705,1000,0.0096,1,60,314000
0,1,62700,694,2600,0.0415,1,61,121000
0,0,79800,715,4200,0.0526,2,51,995000
1,3,41100,717,4800,0.1168,2,23,659000
4,4,50400,654,2200,0.0437,1,63,250000
4,0,33700,713,4000,0.1186999999999999,2,63,399000
0,0,39500,696,3600,0.0911,0,30,260000
4,4,87000,759,1800,0.0207,1,59,995000
2,2,48700,729,3000,0.0616,2,23,464000
4,4,82800,723,4700,0.0567999999999999,0,39,419000
1,5,22700,735,400,0.0176,0,52,752000
2,4,59200,659,2000,0.0338,1,28,636000
2,0,45900,715,6200,0.1351,2,45,627000
2,5,27300,645,0,0.0,0,46,621000
1,1,10000,678,5000,0.5,1,62,312000
4,2,53500,617,2600,0.0486,2,52,371000
1,2,51900,767,5400,0.104,0,33,896000
2,3,43500,697,2100,0.0483,0,40,995000
0,4,82900,663,0,0.0,1,25,291000
3,0,91100,617,4200,0.0378,0,58,506000
4,4,10000,699,4500,0.45,1,40,436000
3,2,22200,715,5200,0.2342,2,55,662000
0,2,42500,689,4300,0.1012,2,23,649000
2,0,15000,778,100,0.0067,0,50,383000
4,1,35000,765,4700,0.1343,1,34,956000
0,1,40500,680,2600,0.0642,2,63,693000
2,1,13200,647,2200,0.1667,1,49,508000
3,3,10000,636,6300,0.7,1,46,552000
1,0,91100,754,0,0.0,1,23,156000
1,4,47900,772,2100,0.0438,1,38,541000
2,5,91100,716,2900,0.0286,1,48,696000
2,0,33500,781,2100,0.0626999999999999,1,48,505000
4,3,57000,747,0,0.0,1,57,490000
1,2,60600,715,6300,0.1732999999999999,0,23,995000
3,3,75000,617,4700,0.0626999999999999,2,29,734000
4,4,76300,641,0,0.0,2,24,980000
2,3,19800,635,3100,0.1566,1,57,537000
1,2,70600,644,2600,0.0368,0,29,916000
1,4,59000,697,4500,0.0762999999999999,0,45,512000
2,2,77600,648,2000,0.0258,2,33,100000
3,2,50200,731,5000,0.0996,0,26,258000
4,0,42900,708,3900,0.0909,1,29,995000
1,4,23000,669,6300,0.3957,0,24,374000
4,4,45700,641,300,0.0066,2,51,368000
2,5,86500,710,1100,0.0127,1,54,995000
1,4,91100,695,0,0.0,1,35,571000
2,1,91100,681,4100,0.0354,0,39,995000
2,4,58000,691,1800,0.031,1,45,770000
4,2,52100,628,4400,0.0844999999999999,1,23,889000
